LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02585,Glenkirk Elementary,510313002585,No,46.5,44.5,2,0,2,47,46,5,2,0,0,1,0.4,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02586,Victory Elementary,510313002586,No,45,43,2,1,3,45,37,15,1.5,0,0,1,0.5,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02587,Rosa Parks Elementary,510313002587,No,47.5,41,6.5,4.5,0,48,36,15.5,1.4,0,0,1,0.3,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02588,Buckland Mills Elementary,510313002588,No,39,39,0,0,1,41,37,9,1.4,0,0,1,0.5,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02753,Gainesville Middle,510313002753,No,87.2,84.2,3,4,4,90,72,29,4,0.5,1,1,0.7,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02783,Fannie W. Fitzgerald Elementary,510313002783,No,59.6,47.6,12,5,6,61,39,22,2,0,0,1,0.5,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02787,Samuel L. Gravely Jr. Elementary,510313002787,No,42,39,3,1,3,42,36,9,1.6,0,0,1,0.3,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02798,Mary G. Porter Traditional,510313002798,No,37.9,32.9,5,4,3,43,30,7.9,1.4,0.5,0,1,0.6,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02850,Patriot High,510313002850,No,153.2,148.2,5,0,6,163,154,42,9,1,3.8,1,1,1
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02851,Piney Branch Elementary,510313002851,No,49.5,43.5,6,1,2,50,38,18,1.8,0,0,1,0.6,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02852,T. Clay Wood Elementary,510313002852,No,51,51,0,0,1,51,46,17,2,0,0,1,0.5,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02858,Ronald Wilson Reagan Middle,510313002858,No,75.2,69.2,6,5,1,78,68,33,4,1,1,1,0.7,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,02968,Haymarket Elementary School,510313002968,No,46.6,44.6,2,2,0,47,36,18,1.8,0,0,1,0.4,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,03021,Chris Yung Elementary,510313003021,No,40.6,38.6,2,0,2,41,37,15,1.4,0,0,1,0.6,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,03025,Charles J. Colgan Sr. High,510313003025,No,124.8,111.2,13.6,8.6,9.6,129,81,13,7.6,1,4,1,0.8,0.5
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,03037,Kyle R. Wilson Elementary School,510313003037,No,44.8,42,2.8,5.8,7,45,34,18,1.8,0,0,1,0.2,0.33
VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,03044,Covington-Harper Elementary School,510313003044,No,37.8,34.8,3,5,0,38,0,3,1,0,0,1,0.4,0.33
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01330,Critzer Elementary,510315001330,No,36.58,35.58,1,0,2,39,38,11,1,0,0,1,0.25,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01332,Dublin Elementary,510315001332,No,33.58,33.58,0,0.33,0,37,34,12,1,0,0,1,0.25,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01333,Dublin Middle,510315001333,No,41,40,1,2,1,44,37,13,2,1,0,1,0.1,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01338,Pulaski County Senior High,510315001338,No,109,103,6,9,6,118,99,26,4,1,3,2,0.8,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01339,Pulaski Middle,510315001339,No,32,30,2,0,2,34,29,16,1.5,1,0,1,0.1,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01340,Riverlawn Elementary,510315001340,No,33.58,32.58,1,3.33,0,37,33,11,1,0,0,1,0.25,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,01341,Snowville Elementary,510315001341,No,15.34,15.34,0,0.34,0,19,18,4,1,0,0,1,0.25,0.13
VA,VIRGINIA,5103150,PULASKI CO PBLC SCHS,02460,Pulaski Elementary,510315002460,No,41.75,41.75,0,2,2,45,39,11,1,0,0,1,0.25,0.13
VA,VIRGINIA,5103180,RADFORD CITY PBLC SCHS,01342,Belle Heth Elementary,510318001342,No,37.5,37.5,0,1,2,37,34,6,1,0,0,1,0.38,0.13
VA,VIRGINIA,5103180,RADFORD CITY PBLC SCHS,01344,McHarg Elementary,510318001344,No,30,30,0,0,2,30,29,12,1,0,0,1,0.37,0.12
VA,VIRGINIA,5103180,RADFORD CITY PBLC SCHS,01345,Radford High,510318001345,No,43,43,0,1,4,43,41,12,2,0,0,0.5,0.37,0.12
VA,VIRGINIA,5103180,RADFORD CITY PBLC SCHS,01858,John N. Dalton Intermediate,510318001858,No,16.5,16.5,0,0,1,16,15,6,1,0,0,0.5,0.37,0.12
VA,VIRGINIA,5103210,RAPPAHANNOCK CO PBLC SCHS,01346,Rappahannock County High,510321001346,No,36.5,36.5,0,0,0,36,32,11,2,1,0,1,0.5,0
VA,VIRGINIA,5103210,RAPPAHANNOCK CO PBLC SCHS,01347,Rappahannock County Elementary,510321001347,No,30.95,29.95,1,1,0,40,38,12,1,1,0,1,0.5,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,00381,Barack Obama Elementary,510324000381,No,21,19,2,2,2,23,25,12,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01351,Albert Hill Middle,510324001351,No,35,29,6,4,1,43,41,25,1,0,1,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01352,Amelia Street Special Education,510324001352,No,1,1,0,0,0,2,2,1,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01356,Binford Middle,510324001356,No,33,22,11,7,1,37,38,25,1,0,1,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01357,Blackwell Elementary,510324001357,No,29,22,7,10,0,33,32,12,2,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01359,Chimborazo Elementary,510324001359,No,27,19,8,7,1,27,27,26,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01361,E.S.H. Greene Elementary,510324001361,No,36,29,7,8,0,39,34,12,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01363,Elizabeth D. Redd Elementary,510324001363,No,24,18,6,8,0,28,29,14,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01365,Fairfield Court Elementary,510324001365,No,27,24,3,0,0,30,32,25,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01367,Swansboro Elementary,510324001367,No,20,16,4,5,3,22,19,15,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01369,G.H. Reid Elementary,510324001369,No,39,30,9,4,1,40,39,30,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01370,George Mason Elementary,510324001370,No,28,22,6,3,1,32,33,15,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01372,Ginter Park Elementary,510324001372,No,25,21,4,3,1,25,28,9,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01373,Open High,510324001373,No,16,14,2,2,0,18,16,9,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01374,Henderson Middle,510324001374,No,36,23,13,5,1,45,46,29,2,0,2,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01378,J.L. Francis Elementary,510324001378,No,31,27,4,3,0,33,32,16,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01379,John B. Cary Elementary,510324001379,No,16,14,2,3,0,19,21,14,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01383,Mary Munford Elementary,510324001383,No,26,25,1,1,1,28,24,6,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01385,Martin Luther King Jr. Middle,510324001385,No,49,30,19,13,3,47,43,26,4,0,4,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01387,Oak Grove/Bellemeade Elementary,510324001387,No,39,27,12,4,4,45,40,29,2,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01389,Overby-Sheppard Elementary,510324001389,No,20,18,2,1,0,25,27,13,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01400,Southampton Elementary,510324001400,No,21,19,2,3,0,24,26,16,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01404,Westover Hills Elementary,510324001404,No,24,20,4,4,1,29,26,22,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01406,William Fox Elementary,510324001406,No,26,22,4,3,1,28,27,26,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01407,Woodville Elementary,510324001407,No,28,22,6,7,1,32,34,17,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01860,Bellevue Elementary,510324001860,No,19,17,2,3,1,20,20,16,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01861,Broad Rock Elementary,510324001861,No,55,42,13,13,3,57,54,26,2,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01862,George W. Carver Elementary,510324001862,No,29,24,5,4,2,32,33,26,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01863,J.B. Fisher Elementary,510324001863,No,19,18,1,1,1,22,21,8,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01865,Maymont Pre-K Center,510324001865,No,41,40,1,0,0,18,18,19,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01894,Lucille M. Brown Middle,510324001894,No,38,22,16,17,0,50,51,38,2,0,2,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01927,Linwood Holton Elementary,510324001927,No,35,31,4,4,0,35,32,21,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,01928,Miles Jones Elementary,510324001928,No,31,23,8,8,1,36,36,20,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02070,Thomas Jefferson High,510324002070,No,47,38,9,2,0,54,58,26,3,0,5,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02075,Richmond Community High,510324002075,No,19,19,0,0,1,21,24,7,1,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02078,Thomas C. Boushall Middle,510324002078,No,63,33,30,28,0,67,53,43,2,0,2,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02080,John Marshall High,510324002080,No,47,38,9,4,3,56,61,33,3,0,5,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02081,George Wythe High,510324002081,No,77,50,27,15,1,89,79,45,4,0,7,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02082,Armstrong High,510324002082,No,64,50,14,13,2,75,79,46,3,0,5,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02083,Huguenot High,510324002083,No,77,58,19,23,3,99,92,57,4,0,5,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02214,Franklin Military Academy,510324002214,No,33,27,6,7,0,38,36,22,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02307,Richmond Alternative School,510324002307,No,11,11,0,1,0,12,5,1,1,0,2,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02424,Real Special Ed Ctr,510324002424,No,2,1,1,1,1,3,2,2,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02425,Thirteen Acres Special Education Center,510324002425,No,1,1,0,0,0,1,0,1,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02807,Patrick Henry School Of Science And Arts,510324002807,No,22,17,5,5,0,23,20,17,1,0,0,1,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,02966,Richmond Career Education and Employment (Charter School),510324002966,No,5,5,0,0,0,5,4,2,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03019,Elkhardt Thompson Middle,510324003019,No,68,49,19,9,4,72,79,36,3,0,5,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03023,Martin Luther King Jr. Early Learning Center,510324003023,No,4,2,2,2,0,16,15,4,0,0,0,0,0,0
VA,VIRGINIA,5103240,RICHMOND CITY PBLC SCHS,03035,Summer Hill Preschool Center,510324003035,No,6,6,0,2,0,11,13,6,0,0,0,0,0,0
VA,VIRGINIA,5103270,RICHMOND CO PBLC SCHS,01409,Rappahannock High,510327001409,No,38,35,3,1,0,37,37,5,1,1,0,1,0.5,0
VA,VIRGINIA,5103270,RICHMOND CO PBLC SCHS,01974,Richmond County Elementary,510327001974,No,58,53,5,5,0,58,58,14,2,0.6,0,1,0.5,0
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,00385,Crystal Spring Elementary,510330000385,No,22.98,22.98,0,0,0,25,23,4.22,1,0,0,1,0.3,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,00667,Virginia Heights Elementary,510330000667,No,27.39,27.39,0,1,1,31,29,5.87,1,0,0,1,0.2,0.05
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01045,Morningside Elementary,510330001045,No,24.64,24.64,0,2,0,30,25,6.32,1,0,0,1,0.2,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01349,Wasena Elementary,510330001349,No,18.38,18.38,0,0,0,24,22,3.08,1,0,0,1,0.2,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01412,Addison Aerospace Magnet Middle,510330001412,No,41.68,39.68,2,2,4,45,38,12.13,1,0,0,1,0.4,0.05
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01413,Breckinridge Middle,510330001413,No,42.08,40.08,2,3,3,46,31,13.56,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01415,Fairview Elementary,510330001415,No,43.95,43.95,0,1,1,47,41,16.97,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01416,Fallon Park Elementary,510330001416,No,50.15,50.15,0,1,2,53,45,12,1.4,0,0,1,0.6,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01417,Fishburn Park Elementary,510330001417,No,26.99,26.99,0,0,1,34,30,2.8,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01419,Garden City Elementary,510330001419,No,26.03,24.03,2,0,0,31,26,8.56,1,0,0,1,0.3,0.2
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01420,Grandin Court Elementary,510330001420,No,23.21,23.21,0,1,0,26,22,4.75,1,0,0,1,0.2,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01422,Round Hill Elementary,510330001422,No,54.33,54.33,0,3,2,58,45,15.83,1.2,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01423,Hurt Park Elementary,510330001423,No,34.24,33.24,1,2,3,38,21,7.23,1,0,0,1,0.4,1.05
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01424,James Madison Middle,510330001424,No,41.29,39.29,2,5,1,46,36,6.23,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01425,Lincoln Terrace Elementary,510330001425,No,23.32,20.32,3,1,2,35,31,7.07,1,0,0,1,0.3,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01426,Monterey Elementary,510330001426,No,35.52,35.52,0,0,4,38,35,10.72,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01428,Roanoke Academy For Mathematics & Science Elementary,510330001428,No,41.74,41.74,0,3,0,44,35,9,1,0,0,1,0.6,0.2
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01430,Patrick Henry High,510330001430,No,125.24,122.24,3,3,9,132,121,31.21,7,0,4,1,0.6,0.55
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01434,John P. Fishwick Middle,510330001434,No,44.93,42.93,2,3,5,47,34,3.53,1,0,0,1,0.5,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01437,Westside Elementary,510330001437,No,59.04,58.04,1,4,3,62,48,12.33,2,0,0,1,0.8,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01438,William Fleming High,510330001438,No,101.15,101.15,0,8,7,108,89,27.43,5,0,4,1,0.6,0.55
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,01440,Woodrow Wilson Middle,510330001440,No,33.95,33.95,0,3,3,39,30,11.8,1,0,0,1,0.4,0.05
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02161,Highland Park Elementary,510330002161,No,28.55,28.55,0,0,0,31,30,8.03,1,0,0,1,0.2,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02217,Preston Park Elementary,510330002217,No,39.57,38.57,1,2,2,42,35,7.27,1,0,0,1,0.4,0.1
VA,VIRGINIA,5103300,ROANOKE CITY PBLC SCHS,02797,Forest Park Academy,510330002797,No,14.25,14.25,0,1,2,15,13,4,0,0,1,0.5,0,0
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01408,Glenvar Middle,510333001408,No,35,35,0,1,0,44,35,16,0.41,0.5,0,0.41,0.25,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01442,Back Creek Elementary,510333001442,No,24.5,24.5,0,2,2,26,19,7,0.5,0.01,0,0.9,0.33,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01444,Burlington Elementary,510333001444,No,34.5,34.5,0,3,1,29,26,18,1,0.01,0,1.9,0.33,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01446,Cave Spring Elementary,510333001446,No,32.5,30.5,2,0,1,32,29,21,1,0.01,0,0.9,0.34,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01447,Cave Spring High,510333001447,No,69,69,0,7,5,86,74,24,3,1,0,0.82,0.34,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01448,Cave Spring Middle,510333001448,No,53.5,49.5,4,0,7,70,50,15,2,1,0,0.82,0.34,0.15
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01449,Clearbrook Elementary,510333001449,No,26,26,0,2,2,21,21,14,1,0.01,0,0.9,0.33,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01452,Herman L. Horn Elementary,510333001452,No,37.5,36.5,1,2,1,28,26,9,1,0.01,0,1,0.5,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01455,Glen Cove Elementary,510333001455,No,33.5,33.5,0,1,1,29,26,0,1,0.01,0,0.9,0.34,0.2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01456,Glenvar Elementary,510333001456,No,27.5,27.5,0,2,1,25,23,15,1,0.1,0,0.9,1,1
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01457,Glenvar High,510333001457,No,41,41,0,0,1,32,28,9,2,0.5,0,0.41,0.25,0.15
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01458,Green Valley Elementary,510333001458,No,33,32,1,0,1,34,33,14,1,0.01,0,0.9,0.66,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01459,W.E. Cundiff Elementary,510333001459,No,42.5,42.5,0,0,0,40,35,8,1,0.01,0,0.9,0.5,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01460,Hidden Valley Middle,510333001460,No,44,44,0,2,0,35,32,8,2,1,0,0.82,0.33,0.15
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01461,Mason's Cove Elementary,510333001461,No,17,17,0,0,1,12,10,4,0.5,0.01,0,0.9,0.33,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01463,Mountain View Elementary,510333001463,No,22.59,22.59,0,1,1,23,21,8,1,0.01,0,0.9,0.34,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01464,Mount Pleasant Elementary,510333001464,No,27,27,0,0,0,29,28,2,1,0.01,0,0.9,0.33,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01465,Northside High,510333001465,No,65,65,0,5,5,73,54,41,3,1,0,0.82,0.33,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01466,Northside Middle,510333001466,No,51,49,2,1,2,59,43,24,2,1,0,0.82,0.33,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01467,Oak Grove Elementary,510333001467,No,26,26,0,2,2,34,34,14,1,0.01,0,0.9,0.33,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01468,Penn Forest Elementary,510333001468,No,28,28,0,0,1,28,26,9,1,0.01,0,0.9,0.33,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01476,William Byrd High,510333001476,No,76,76,0,6,0,76,55,22,4,1,0,0.82,0.33,0.2
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01477,William Byrd Middle,510333001477,No,61,61,0,1,1,47,47,37,3,1,0,0.82,0.33,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01919,Bonsack Elementary,510333001919,No,28.5,28.5,0,0,2,24,22,7,1,0,0,0.9,0.34,0.16
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,01998,Fort Lewis Elementary,510333001998,No,22,22,0,1,0,1,0,9,0.5,0.01,0,0.9,0.25,0.14
VA,VIRGINIA,5103330,ROANOKE CO PBLC SCHS,02308,Hidden Valley High,510333002308,No,59,59,0,0,0,59,55,33,3,1,0,0.82,0.34,0.15
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,00204,Rockbridge County High,510337000204,No,85.88,85.88,0,4,0,75,74,27,3,1,0,1,0.33,0.16
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01479,Central Elementary,510337001479,No,39.5,39.5,0,1,0,38,38,11,1,0,0,1,0.33,0.16
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01481,Fairfield Elementary,510337001481,No,26.5,26.5,0,0,0,24,25,7,1,0,0,1,0.33,0.16
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01485,Mountain View Elementary,510337001485,No,15.14,15.14,0,0,1,17,17,3,0.5,0,0,1,0.33,0.16
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01486,Natural Bridge Elementary,510337001486,No,30.67,30.67,0,2,0,26,27,8,1,0,0,1,0.33,0.16
VA,VIRGINIA,5103370,ROCKBRIDGE CO PBLC SCHS,01871,Maury River Middle School,510337001871,No,54.81,54.81,0,1,4,50,48,18,2,1,0,1,0.33,0.16
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,00954,South River Elementary,510339000954,No,27.9,27.9,0,0,2,30,27,7,1,0.2,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01492,Broadway High,510339001492,No,64.36,64.36,0,2,4.17,66,55,13,3,0.14,0,1,0.33,0.33
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01494,Elkton Elementary,510339001494,No,30.26,30.26,0,1,1,31,25,11,1,0.2,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01495,Elkton Middle,510339001495,No,38.24,36.24,2,1.5,1,36,31,11,2,0.2,0.2,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01496,Fulks Run Elementary,510339001496,No,16.64,16.64,0,1,0,19,16,5.8,1,0.14,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01498,J. Frank Hillyard Middle,510339001498,No,56.67,55.67,1,1,2,56,46,20,2,0.14,0,1,0.34,0.34
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01499,John W. Wayland Elementary,510339001499,No,39.41,39.41,0,5,2,39,31,9,1.5,0.17,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01501,Linville-Edom Elementary,510339001501,No,16.53,16.53,0,1,0,22,18,6,1,0.14,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01503,McGaheysville Elementary,510339001503,No,21.2,20.2,1,1,1,23,18,6,1,0.2,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01507,Ottobine Elementary,510339001507,No,17.71,17.71,0,1,1,33,31,3,1,0.17,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01508,Plains Elementary,510339001508,No,32.5,32,0.5,1,1,33,25,11,1,0.14,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01509,Pleasant Valley Elementary,510339001509,No,18.83,18.83,0,0,0,19,17,5,1,0.17,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01511,Wilbur S. Pence Middle,510339001511,No,55.29,53.79,1.5,7,3,56,46,18,2,0.17,0,1,0.25,0.25
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01869,John C. Myers Elementary,510339001869,No,38.7,38.2,0.5,1,2,37,31,7,1,0.14,0,1,0.33,0.33
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,01872,Spotswood High,510339001872,No,63.45,62.95,0.5,1.5,2,63,55,29,3,0.2,0,1,0.25,0.25
